PROGRAMA;CONCURSO;FOLIO;ANOPOSTULACION;ANO FALLO;RESPONSABLE PROYECTO;SEXO_RESPONSABLE;NOMBREINVEQUIPO;ROLINVEQUIPO;SEXOINVEQUIPO;INSTITUCIONEQUIPO
FONDECYT;FONDECYT REGULAR 2023;1231772;2022;2023;CRISTHIAN PEREZ VILLALOBOS;HOMBRE;NANCY DEL CARMEN BASTIAS VEGA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231772;2022;2023;CRISTHIAN PEREZ VILLALOBOS;HOMBRE;MARJORIE ANDREA BAQUEDANO RODRIGUEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231772;2022;2023;CRISTHIAN PEREZ VILLALOBOS;HOMBRE;MARIA JOSE SOLIS GRANT;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231773;2022;2023;ALEJANDRO CORVALAN RODRIGUEZ;HOMBRE;ALEJANDRO CORVALAN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231773;2022;2023;ALEJANDRO CORVALAN RODRIGUEZ;HOMBRE;ANDREW QUEST;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231773;2022;2023;ALEJANDRO CORVALAN RODRIGUEZ;HOMBRE;ARNOLDO  RIQUELME PEREZ;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231787;2022;2023;LUIS LEMUS CHAVEZ;HOMBRE;LUIS LEMUS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231787;2022;2023;LUIS LEMUS CHAVEZ;HOMBRE;DANIEL ALEJANDRO ARAVENA PONCE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231788;2022;2023;MIGUEL FRIZ CARRILLO;HOMBRE;MIGUEL FRIZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2023;1231788;2022;2023;MIGUEL FRIZ CARRILLO;HOMBRE;SUSAN SANHUEZA HENRIQUEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231788;2022;2023;MIGUEL FRIZ CARRILLO;HOMBRE;RODRIGO  PANES CHAVARRIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2023;1231788;2022;2023;MIGUEL FRIZ CARRILLO;HOMBRE;PEDRO  SALCEDO LAGOS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231788;2022;2023;MIGUEL FRIZ CARRILLO;HOMBRE;HECTOR  TORRES CUEVAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2023;1231796;2022;2023;SEBASTIAN ROJAS NAVARRO;HOMBRE;SEBASTIAN ROJAS;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231796;2022;2023;SEBASTIAN ROJAS NAVARRO;HOMBRE;TOMAS ERRAZURIZ INFANTE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231796;2022;2023;SEBASTIAN ROJAS NAVARRO;HOMBRE;SAMANTA ALARCON ARCOS;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2023;1231806;2022;2023;PABLO VERGARA EGERT;HOMBRE;PABLO VERGARA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231806;2022;2023;PABLO VERGARA EGERT;HOMBRE;CRISTIAN ANDRES FIERRO TAPIA;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2023;1231806;2022;2023;PABLO VERGARA EGERT;HOMBRE;DARIO ALEJANDRO  MOREIRA ARCE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231806;2022;2023;PABLO VERGARA EGERT;HOMBRE;MADELAINE SOLANGE  QUIROZ ESPINOZA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231810;2022;2023;MIGUEL PINO ROZAS;HOMBRE;MIGUEL PINO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231810;2022;2023;MIGUEL PINO ROZAS;HOMBRE;MARCELA CARDENAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231815;2022;2023;MAURICIO MORAGA VERGARA;HOMBRE;MAURICIO MORAGA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231815;2022;2023;MAURICIO MORAGA VERGARA;HOMBRE;BERNARDO TOMAS ARRIAZA TORRES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TARAPACA
FONDECYT;FONDECYT REGULAR 2023;1231815;2022;2023;MAURICIO MORAGA VERGARA;HOMBRE;CONSTANZA PILAR DE LA FUENTE CASTRO;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2023;1231820;2022;2023;CLAUDIO LATORRE HIDALGO;HOMBRE;CLAUDIO LATORRE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231820;2022;2023;CLAUDIO LATORRE HIDALGO;HOMBRE;CALOGERO MAURICIO SANTORO VARGAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TARAPACA
FONDECYT;FONDECYT REGULAR 2023;1231820;2022;2023;CLAUDIO LATORRE HIDALGO;HOMBRE;SERGIO HERNAN CONTRERAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231820;2022;2023;CLAUDIO LATORRE HIDALGO;HOMBRE;JUAN LUIS GARCIA BARRIGA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231823;2022;2023;HECTOR VELAZQUEZ FERNANDEZ;HOMBRE;HECTOR VELAZQUEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2023;1231824;2022;2023;RAUL SANTA MARIA OYANEDEL;HOMBRE;RAUL SANTA MARIA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231824;2022;2023;RAUL SANTA MARIA OYANEDEL;HOMBRE;MATIAS HUBE GINESTAR;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231824;2022;2023;RAUL SANTA MARIA OYANEDEL;HOMBRE;JUAN CARLOS DE LA LLERA MARTIN;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231826;2022;2023;GABRIEL SAAVEDRA MONDACA;HOMBRE;GABRIEL SAAVEDRA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231826;2022;2023;GABRIEL SAAVEDRA MONDACA;HOMBRE;MIGUEL ERNESTO FIGUEROA TORO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231826;2022;2023;GABRIEL SAAVEDRA MONDACA;HOMBRE;ARIEL EDGARDO LEIVA LOPEZ;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231829;2022;2023;CARLOS CONTRERAS HIDALGO;HOMBRE;CARLOS CONTRERAS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231829;2022;2023;CARLOS CONTRERAS HIDALGO;HOMBRE;EUGENY LEVIN;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231837;2022;2023;RODRIGO SOTO LAGOS;HOMBRE;RODRIGO SOTO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231837;2022;2023;RODRIGO SOTO LAGOS;HOMBRE;SERGIO TORO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;BRUNO NERVI;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;PATRICIA MACANAS PIRARD;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;PABLO MUÑOZ SCHUFFENEGGER;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;JUAN CARLOS ROA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;SERGIO VARGAS SALAS;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231844;2022;2023;BRUNO NERVI NATTERO;HOMBRE;CAROLINA  BIZAMA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231846;2022;2023;DANIEL SCHWARTZ PERLROTH;HOMBRE;DANIEL SCHWARTZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231846;2022;2023;DANIEL SCHWARTZ PERLROTH;HOMBRE;MARCEL GOIC;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231849;2022;2023;RICARDO HENRIQUEZ CORREA;HOMBRE;RICARDO HENRIQUEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231849;2022;2023;RICARDO HENRIQUEZ CORREA;HOMBRE;RODRIGO SEGURA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231849;2022;2023;RICARDO HENRIQUEZ CORREA;HOMBRE;VALERIA DEL CAMPO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231851;2022;2023;ALEXIS KALERGIS PARRA;HOMBRE;ALEXIS KALERGIS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231851;2022;2023;ALEXIS KALERGIS PARRA;HOMBRE;KATIA ABARCA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231851;2022;2023;ALEXIS KALERGIS PARRA;HOMBRE;SUSAN BUENO;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231851;2022;2023;ALEXIS KALERGIS PARRA;HOMBRE;KAREN BOHMWALD;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231853;2022;2023;FERMIN GONZALEZ BERGAS;HOMBRE;FERMIN GONZALEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231853;2022;2023;FERMIN GONZALEZ BERGAS;HOMBRE;MAURICIO BUDINI;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231857;2022;2023;ERASMO MACAYA HORTA;HOMBRE;ERASMO MACAYA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231857;2022;2023;ERASMO MACAYA HORTA;HOMBRE;FADIA TALA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DEL NORTE
FONDECYT;FONDECYT REGULAR 2023;1231857;2022;2023;ERASMO MACAYA HORTA;HOMBRE;MARTIN THIEL;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DEL NORTE
FONDECYT;FONDECYT REGULAR 2023;1231857;2022;2023;ERASMO MACAYA HORTA;HOMBRE;BORIS LOPEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS LAGOS
FONDECYT;FONDECYT REGULAR 2023;1231857;2022;2023;ERASMO MACAYA HORTA;HOMBRE;CLAUDIO ALEJANDRO SAEZ AVARIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION
FONDECYT;FONDECYT REGULAR 2023;1231859;2022;2023;FRANCISCO DE LA BARRERA MELGAREJO;HOMBRE;FRANCISCO DE LA BARRERA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231859;2022;2023;FRANCISCO DE LA BARRERA MELGAREJO;HOMBRE;RICARDO TRUFFELLO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231866;2022;2023;JORGE SOTO RAMIREZ;HOMBRE;JORGE SOTO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231866;2022;2023;JORGE SOTO RAMIREZ;HOMBRE;ALEXIS MIKES KALERGIS PARRA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231866;2022;2023;JORGE SOTO RAMIREZ;HOMBRE;SUSAN MARCELA BUENO RAMIREZ;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231866;2022;2023;JORGE SOTO RAMIREZ;HOMBRE;CLAUDIA ANDREA RIEDEL  SORIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231868;2022;2023;ENRIQUE RAJEVIC RAJEVIC;HOMBRE;ENRIQUE RAJEVIC;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2023;1231868;2022;2023;ENRIQUE RAJEVIC RAJEVIC;HOMBRE;NICHOLAS GREGORY FLEET OYARCE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2023;1231877;2022;2023;GUILLERMO CABRERA VIVES;HOMBRE;GUILLERMO CABRERA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231877;2022;2023;GUILLERMO CABRERA VIVES;HOMBRE;FRANCISCO FÖRSTER;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231888;2022;2023;PIERRE OSTIGUY;HOMBRE;PIERRE OSTIGUY;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231888;2022;2023;PIERRE OSTIGUY;HOMBRE;DIEGO ESTEBAN REYNOSO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231891;2022;2023;CRISTIAN OYANADEL VELIZ;HOMBRE;CRISTIAN OYANADEL;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231891;2022;2023;CRISTIAN OYANADEL VELIZ;HOMBRE;PABLO  CASTRO CARRASCO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA SERENA
FONDECYT;FONDECYT REGULAR 2023;1231891;2022;2023;CRISTIAN OYANADEL VELIZ;HOMBRE;CLAUDIO BUSTOS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231891;2022;2023;CRISTIAN OYANADEL VELIZ;HOMBRE;YARANAY LOPEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231892;2022;2023;ESTEBAN GIL SAGAS;HOMBRE;ESTEBAN GIL;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231892;2022;2023;ESTEBAN GIL SAGAS;HOMBRE;VICTOR HUGO HINOJOSA MATEUS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;FERNANDO GODOY;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;ALEJANDRA AURORA GOMEZ SAN MARTIN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;ERICK MANUEL FLORES VERGARA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;RODRIGO ANDRES SEGURA SEGURA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;CAROLINA LORENA MASCAYANO COLLADO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231894;2022;2023;FERNANDO GODOY GONZALEZ;HOMBRE;TAMARA ARANSASU MALDONADO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231896;2022;2023;HECTOR RAMIREZ ESTAY;HOMBRE;HECTOR RAMIREZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2023;1231903;2022;2023;BENJAMIN VILLENA ROLDAN;HOMBRE;BENJAMIN VILLENA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231903;2022;2023;BENJAMIN VILLENA ROLDAN;HOMBRE;JUAN DOMINGO VELASQUEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231904;2022;2023;RAUL R. CORDERO;HOMBRE;RAUL R. CORDERO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231904;2022;2023;RAUL R. CORDERO;HOMBRE;JAIME PIZARRO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231904;2022;2023;RAUL R. CORDERO;HOMBRE;JORGE CARRASCO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE MAGALLANES
FONDECYT;FONDECYT REGULAR 2023;1231904;2022;2023;RAUL R. CORDERO;HOMBRE;GINO CASASSA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE MAGALLANES
FONDECYT;FONDECYT REGULAR 2023;1231904;2022;2023;RAUL R. CORDERO;HOMBRE;PENNY ROWE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231909;2022;2023;CRISTIAN AMADOR CARRASCO;HOMBRE;CRISTIAN AMADOR;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231909;2022;2023;CRISTIAN AMADOR CARRASCO;HOMBRE;RODRIGO  PACHECO RIVERA;COINVESTIGADOR(A);HOMBRE;FUNDACION CIENCIA PARA LA VIDA
FONDECYT;FONDECYT REGULAR 2023;1231910;2022;2023;RODRIGO WAGNER BRIZZI;HOMBRE;RODRIGO WAGNER;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2023;1231910;2022;2023;RODRIGO WAGNER BRIZZI;HOMBRE;PAULA MARGARETIC;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2023;1231911;2022;2023;IVAN GONZALEZ CHAVARRIA;HOMBRE;IVAN GONZALEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231911;2022;2023;IVAN GONZALEZ CHAVARRIA;HOMBRE;NERY JARA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231911;2022;2023;IVAN GONZALEZ CHAVARRIA;HOMBRE;CRISTIAN PAZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2023;1231918;2022;2023;DONOVAN DIAZ DROGUETT;HOMBRE;DONOVAN DIAZ;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231918;2022;2023;DONOVAN DIAZ DROGUETT;HOMBRE;SANDRA FUENTES VILLALOBOS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DEL NORTE
FONDECYT;FONDECYT REGULAR 2023;1231918;2022;2023;DONOVAN DIAZ DROGUETT;HOMBRE;ESTEBAN  RAMOS MOORE;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231922;2022;2023;RODRIGO BASAURE COFRE;HOMBRE;RODRIGO COFRE;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231922;2022;2023;RODRIGO BASAURE COFRE;HOMBRE;LORENA ANTEZANA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231922;2022;2023;RODRIGO BASAURE COFRE;HOMBRE;ALDO MASCAREÑO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2023;1231924;2022;2023;RODRIGO MORENO VIEYRA;HOMBRE;RODRIGO MORENO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2023;1231924;2022;2023;RODRIGO MORENO VIEYRA;HOMBRE;FRANCISCA ALEJANDRA JALIL VEGA;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2023;1231927;2022;2023;PATRICIO AROCA GONZALEZ;HOMBRE;PATRICIO AROCA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2023;1231927;2022;2023;PATRICIO AROCA GONZALEZ;HOMBRE;PEDRO FIERRO ZAMORA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2023;1231938;2022;2023;EDUARDO CORDERO QUINZACARA;HOMBRE;EDUARDO CORDERO;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2023;1231938;2022;2023;EDUARDO CORDERO QUINZACARA;HOMBRE;JAIME GUSTAVO ARANCIBIA MATTAR;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2023;1231938;2022;2023;EDUARDO CORDERO QUINZACARA;HOMBRE;ROSA INES FERNANDA GOMEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2023;1231940;2022;2023;ESTEBAN SEPULVEDA GOMEZ;HOMBRE;ESTEBAN SEPULVEDA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2023;1231940;2022;2023;ESTEBAN SEPULVEDA GOMEZ;HOMBRE;ALDO PATRICIO DELGADO HIDALGO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
